Geo_Code,FED_Name,TotBuddhistPct,TotChristianPct,TotAnglicanPct,TotBaptistPct,TotCatholicPct,TotChristianOrthodoxPct,TotLutheranPct,TotPentecostalPct,TotPresbyterianPct,TotUnitedChurchPct,TotOtherChristianPct,TotHinduPct,TotJewishPct,TotMuslimPct,TotSikhPct,TotAboriginalPct,TotOtherPct,TotNoReligiousAffiliationPct,MaleBuddhistPct,MaleChristianPct,MaleAnglicanPct,MaleBaptistPct,MaleCatholicPct,MaleChristianOrthodoxPct,MaleLutheranPct,MalePentecostalPct,MalePresbyterianPct,MaleUnitedChurchPct,MaleOtherChristianPct,MaleHinduPct,MaleJewishPct,MaleMuslimPct,MaleSikhPct,MaleAboriginalPct,MaleOtherPct,MaleNoReligiousAffiliationPct,FemaleBuddhistPct,FemaleChristianPct,FemaleAnglicanPct,FemaleBaptistPct,FemaleCatholicPct,FemaleChristianOrthodoxPct,FemaleLutheranPct,FemalePentecostalPct,FemalePresbyterianPct,FemaleUnitedChurchPct,FemaleOtherChristianPct,FemaleHinduPct,FemaleJewishPct,FemaleMuslimPct,FemaleSikhPct,FemaleAboriginalPct,FemaleOtherPct,FemaleNoReligiousAffiliationPct
48015,Edmonton Griesbach,3.3139,57.3674,2.7251,1.2701,28.1995,3.1776,2.2287,1.4112,0.4818,4.8564,13.0073,0.3796,0.0487,6.8856,0.1849,0.2482,0.6277,30.9538,3.134,54.83,2.707,1.282,27.439,2.849,2.118,1.32,0.494,4.521,12.081,0.465,0.076,7.218,0.237,0.19,0.646,33.213,3.503,60.0399,2.7345,1.2575,29.012,3.523,2.3453,1.507,0.4691,5.2096,13.982,0.2894,0,6.517,0.1397,0.2994,0.6088,28.5828
48016,Edmonton Manning,3.1704,57.2663,2.2591,1.5472,30.598,2.8761,1.7086,1.6611,0.4129,4.4234,11.7655,1.2909,0.0237,7.4561,2.5107,0.0522,0.3607,27.869,3.213,55.092,2.014,1.448,29.967,2.771,1.582,1.486,0.403,3.98,11.45,1.39,0,7.288,2.752,0.038,0.297,29.91,3.1291,59.3967,2.4995,1.6538,31.2065,2.9694,1.8324,1.8418,0.4322,4.8581,12.0842,1.2028,0.0282,7.6207,2.2646,0.0658,0.4135,25.8692
48017,Edmonton Mill Woods,1.1144,51.2216,2.167,1.886,23.7653,1.2668,2.3241,2.8814,0.7763,3.8005,12.3446,4.8054,0.0762,6.4295,11.7017,0.0572,0.362,24.2416,0.973,49.299,2.214,1.708,22.989,1.145,2.09,2.891,0.754,3.483,12.043,4.867,0.067,6.336,11.805,0.048,0.353,26.224,1.2643,53.1179,2.1293,2.0627,24.5342,1.3973,2.557,2.8802,0.7985,4.1065,12.6426,4.7433,0.076,6.5209,11.597,0.057,0.3707,22.2529
48018,Edmonton Riverbend,1.5135,57.7126,3.6552,2.9508,23.0498,2.0751,3.4982,1.6706,1.3422,6.3729,13.0979,3.046,0.1999,5.1592,1.5183,0.0809,0.3284,30.4364,1.289,55.375,3.496,2.793,22.605,2.07,3.496,1.562,1.279,6.035,12.04,3.037,0.244,5.361,1.592,0,0.244,32.8,1.727,59.935,3.8069,3.1105,23.4726,2.0799,3.4912,1.7734,1.4113,6.6945,14.0947,3.0548,0.1671,4.9675,1.4578,0.1021,0.4085,28.1894
48019,Edmonton Strathcona,1.0886,52.7935,3.4646,2.207,22.0698,1.9535,3.5242,1.0687,0.6661,5.5572,12.2875,1.1681,0.4722,2.4555,0.1988,0.1292,1.0737,40.6104,1.038,48.907,2.976,2.195,20.746,1.997,3.233,0.999,0.564,4.549,11.629,1.315,0.524,2.779,0.218,0.129,0.88,44.201,1.1395,56.7373,3.9484,2.2091,23.4106,1.8992,3.7985,1.1395,0.7697,6.5774,12.9548,1.0196,0.4098,2.1391,0.1799,0.1299,1.2695,36.9752
48020,Edmonton West,1.4439,60.0486,3.5537,1.9154,27.2193,2.9509,2.9217,1.9008,0.8313,5.0851,13.6655,1.0744,1.6189,4.0496,0.4132,0.2917,0.4278,30.632,1.337,57.586,3.466,1.822,27.293,2.803,2.644,1.733,0.763,4.536,12.517,1.099,1.515,4.407,0.446,0.277,0.366,32.967,1.5376,62.4296,3.6386,2.0055,27.1512,3.0943,3.1898,2.0628,0.8882,5.6251,14.7837,1.0601,1.719,3.7055,0.382,0.2961,0.4871,28.3832
48021,Edmonton--Wetaskiwin,0.6482,61.5996,3.7798,3.4968,21.889,1.2873,6.2494,2.3692,0.7121,7.4591,14.3659,1.2554,0.0593,1.9218,1.7621,0.3743,0.3195,32.0597,0.534,59.174,3.849,3.351,21.436,1.268,5.669,2.346,0.706,6.629,13.911,1.204,0.045,2.047,1.802,0.326,0.208,34.677,0.764,64.0648,3.7003,3.6359,22.3582,1.3071,6.8391,2.384,0.7088,8.3027,14.8196,1.3071,0.0736,1.7857,1.7305,0.4234,0.4326,29.3999
48022,Foothills,0.2686,66.7904,5.8907,1.6656,21.1156,0.464,3.0235,1.7584,1.4067,12.7143,18.7564,0.2003,0.4347,0.3419,0.2735,0.8206,0.4054,30.4645,0.281,64.485,5.654,1.484,20.832,0.436,2.91,1.678,1.241,11.968,18.291,0.204,0.446,0.407,0.281,0.795,0.349,32.771,0.2657,69.1399,6.1208,1.85,21.4033,0.492,3.1293,1.85,1.5745,13.4619,19.2383,0.187,0.4133,0.2854,0.2755,0.8364,0.4625,28.1342
48023,Fort McMurray--Cold Lake,0.2659,67.3972,7.082,1.443,34.7008,1.3642,1.6695,3.9301,0.5959,5.4075,11.2091,1.64,0.1083,3.802,0.3447,0.5861,0.3644,25.4962,0.23,64.782,6.438,1.529,33.708,1.428,1.667,3.537,0.635,5.111,10.72,1.759,0.138,3.868,0.304,0.525,0.378,28.016,0.3069,70.399,7.8315,1.3441,35.8345,1.2806,1.6616,4.3814,0.5503,5.7466,11.7579,1.5134,0.0741,3.7253,0.3916,0.6562,0.3492,22.595
48024,Grande Prairie--Mackenzie,0.1137,61.0119,4.6047,2.0276,23.0423,0.3885,3.5198,2.8377,0.9001,6.8454,16.8506,0.1279,0.0758,0.6537,0.2274,0.4737,0.3648,36.9558,0.129,56.997,4.13,2.148,22.161,0.323,3.171,2.369,0.691,5.955,16.04,0.138,0.138,0.645,0.24,0.489,0.415,40.809,0.0975,65.2632,5.1072,1.9006,23.9766,0.4581,3.8791,3.3333,1.1209,7.7778,17.7096,0.1072,0,0.653,0.2242,0.4581,0.3119,32.885
48025,Lakeland,0.207,69.2755,3.7703,2.4692,29.7437,3.4697,2.5875,2.5037,0.5224,10.4584,13.7605,0.207,0,0.2464,0.0296,0.9709,0.2859,28.7679,0.185,65.954,3.256,2.187,29.167,3.441,2.41,2.478,0.379,9.777,12.868,0.175,0,0.34,0.029,1.011,0.253,32.044,0.22,72.69,4.3,2.75,30.35,3.51,2.77,2.52,0.66,11.16,14.67,0.24,0,0.15,0.03,0.94,0.33,25.4
48026,Lethbridge,0.7783,66.5807,3.6581,1.9555,19.5165,0.4475,3.2252,1.041,1.2988,8.9994,26.429,0.4719,0.0924,0.5935,0.073,0.0584,0.3843,30.9627,0.611,63.344,3.263,1.784,19.028,0.414,3.293,0.976,1.223,8.084,25.269,0.493,0.079,0.71,0.059,0.089,0.385,34.231,0.9507,69.7397,4.0526,2.132,19.9942,0.4898,3.1595,1.1044,1.3733,9.8819,27.5521,0.4514,0.1152,0.4802,0.0864,0,0.3841,27.7826
48027,Medicine Hat--Cardston--Warner,0.2623,71.9619,3.6102,1.4914,21.3988,0.2674,6.1095,2.1959,0.9874,9.5809,26.3204,0.0411,0.0874,0.4474,0.2109,1.2137,0.2263,25.5541,0.229,69.113,3.238,1.301,21.06,0.271,5.382,2.02,0.947,8.526,26.359,0.031,0.083,0.5,0.219,1.291,0.271,28.243,0.2846,74.7358,3.9736,1.6768,21.7276,0.2642,6.8293,2.3577,1.0264,10.6199,26.2703,0.0407,0.0813,0.3862,0.1931,1.1382,0.1829,22.9268
48028,Peace River--Westlock,0.0525,69.6358,4.2007,1.6946,28.1875,0.3294,3.055,2.0335,0.7351,7.2271,22.1824,0.0668,0.0286,0.3532,0.0621,0.4201,0.2291,29.1422,0.028,67.948,3.985,1.605,27.889,0.317,2.912,1.848,0.765,6.814,21.813,0.075,0,0.355,0.047,0.411,0.177,30.903,0.0782,71.4118,4.4358,1.7782,28.4905,0.342,3.1949,2.2179,0.7035,7.6698,22.5696,0.0586,0,0.342,0.0684,0.4299,0.2833,27.2985
48029,Red Deer--Mountain View,0.2741,64.2784,3.889,2.6624,18.2279,0.3345,4.7672,1.6727,1.84,12.8473,18.0513,0.2974,0.0511,0.6551,0.0697,0.0465,0.5018,33.8259,0.252,60.899,3.414,2.546,17.918,0.261,4.207,1.595,1.782,11.669,17.517,0.261,0.047,0.634,0.065,0.028,0.401,37.394,0.2963,67.6234,4.3607,2.7775,18.5353,0.3981,5.3051,1.7406,1.8887,14.0172,18.5909,0.324,0.0556,0.6666,0.0648,0.0648,0.6018,30.2842
48030,Red Deer--Lacombe,0.3585,60.2196,3.473,2.1824,18.1582,0.4392,3.9077,1.6715,1.5102,9.4242,19.4533,0.0538,0.0314,0.3271,0.0538,3.361,0.4571,35.1423,0.276,56.851,2.927,2.126,17.375,0.48,3.906,1.521,1.263,8.826,18.407,0.062,0,0.409,0.044,3.416,0.454,38.461,0.4334,63.6388,4.0271,2.2393,18.9616,0.3973,3.9097,1.8149,1.7607,10.0226,20.5237,0.0361,0.0451,0.2528,0.0632,3.2957,0.4605,31.7743
48031,St. Albert--Edmonton,2.0557,62.9443,3.8569,1.5466,32.2334,1.9452,2.877,1.9212,0.7253,7.0029,10.8357,0.6724,0.1777,5.586,0.3362,0.0913,0.365,27.7714,2.06,59.66,3.729,1.66,30.772,1.904,2.577,1.66,0.703,6.326,10.339,0.732,0.185,5.78,0.351,0.039,0.381,30.831,2.0611,66.1246,3.9709,1.4371,33.639,1.9854,3.1767,2.184,0.7374,7.6581,11.317,0.624,0.1796,5.408,0.312,0.1513,0.3498,24.8085
48032,Sherwood Park--Fort Saskatchewan,0.2539,67.3044,4.2207,2.2713,26.8157,1.5505,5.4901,1.5414,0.9294,9.9964,14.4936,0.3581,0.0589,0.5984,0.5032,0.0181,0.3219,30.583,0.217,64.517,3.994,2.174,25.801,1.639,5.171,1.395,0.933,9.4,14.019,0.362,0.091,0.598,0.489,0,0.326,33.391,0.2996,70.098,4.4481,2.3602,27.8322,1.4615,5.8007,1.6885,0.9259,10.6028,14.9691,0.354,0.0272,0.5991,0.5174,0,0.3086,27.7778
48033,Sturgeon River--Parkland,0.134,65.8418,4.3272,1.3594,27.1313,1.1728,5.4569,1.9434,0.6223,8.3433,15.4804,0.0862,0.0862,0.56,0.0622,0.5888,0.3494,32.2914,0.142,63.343,4.101,1.399,27.046,1.134,5.094,1.758,0.567,7.522,14.723,0.076,0.085,0.643,0.057,0.501,0.246,34.927,0.1261,68.4062,4.5494,1.3095,27.2189,1.2125,5.8299,2.1438,0.6984,9.1861,16.2479,0.1067,0.0776,0.4753,0.0679,0.6887,0.4656,29.5858
48034,Yellowhead,0.144,58.4186,4.0615,1.7891,18.9913,0.5707,4.7761,1.5218,1.3418,9.2643,16.102,0.0668,0.0463,0.2262,0.0308,1.1208,0.3907,39.5609,0.14,55.03,3.79,1.56,17.83,0.54,4.62,1.46,1.18,8.58,15.47,0.07,0.02,0.21,0.04,1.1,0.33,43.07,0.1481,62.004,4.3487,2.0315,20.2201,0.6137,4.9413,1.5871,1.5131,9.9989,16.7601,0.0635,0.0635,0.2539,0,1.1427,0.455,35.8375
59001,Abbotsford,0.4967,54.8534,3.4557,2.3778,9.2576,0.502,1.8124,2.5945,0.9406,3.9947,29.9234,1.2312,0.2114,0.4808,12.4491,0.0476,0.6499,29.5746,0.475,51.759,3.302,2.223,8.74,0.486,1.77,2.233,0.874,3.172,28.96,1.252,0.194,0.561,12.613,0.054,0.399,32.693,0.5074,57.8337,3.6036,2.5267,9.7649,0.5178,1.8432,2.9409,0.9941,4.7737,30.8481,1.2116,0.2278,0.4039,12.302,0.0518,0.8802,26.5921
59002,Burnaby North--Seymour,3.5858,44.8076,3.9938,1.2893,21.2732,1.4857,1.1785,0.7554,1.0324,4.4672,9.3372,0.8713,0.3525,2.8959,0.9821,0.0302,0.8612,45.6084,3.376,41.365,3.448,1.177,19.951,1.33,1.054,0.726,0.972,3.908,8.789,0.849,0.327,2.926,1.003,0.031,0.696,49.427,3.7889,48.1452,4.5229,1.3985,22.5451,1.6465,1.2894,0.7737,1.0911,4.999,9.8691,0.8927,0.3769,2.8764,0.9522,0.0397,1.0117,41.9064
59003,Burnaby South,5.3177,41.937,2.0733,1.9486,17.4794,2.3709,1.1231,0.7007,1.1902,2.8796,12.1712,2.3949,0.3072,4.425,2.7884,0,0.8927,41.9178,4.511,39.068,1.773,1.822,16.378,2.324,1.014,0.699,1.103,2.255,11.7,2.492,0.355,4.589,2.925,0,0.748,45.302,6.085,44.6639,2.3591,2.0689,18.5265,2.4059,1.2264,0.7021,1.2732,3.4731,12.6194,2.3123,0.2715,4.2689,2.668,0,1.0298,38.7006
59004,Cariboo--Prince George,0.2239,48.3838,4.2399,2.8173,15.6117,0.3079,2.3648,1.8005,0.7556,5.0049,15.4858,0.1119,0.014,0.2612,1.8704,0.4944,0.597,48.0386,0.195,45.499,3.574,2.662,15.052,0.289,2.057,1.703,0.763,4.189,15.229,0.14,0,0.298,1.741,0.428,0.484,51.196,0.2524,51.2809,4.9084,2.9731,16.1743,0.3366,2.6739,1.9073,0.7479,5.8246,15.7442,0.0841,0,0.2337,2.0007,0.5516,0.7199,44.8766
59005,Central Okanagan--Similkameen--Nicola,0.2803,54.5383,6.3035,3.8008,15.6259,0.6736,3.019,2.1241,1.0866,7.872,14.023,0.059,0.1524,0.2016,1.1112,0.4425,0.8703,42.3493,0.192,50.46,5.646,3.41,14.247,0.749,2.722,2.044,1.022,6.698,13.913,0.061,0.152,0.172,1.295,0.435,0.678,46.565,0.3635,58.3835,6.9345,4.1703,16.9393,0.6026,3.2999,2.1903,1.1382,8.9813,14.1368,0.0574,0.153,0.2296,0.9374,0.4495,1.0521,38.3549
59006,Chilliwack--Hope,0.4496,55.477,3.9912,2.0175,13.0811,0.3399,2.2588,2.2368,1.261,5.8224,24.4737,0.0329,0.159,0.2796,0.5099,0.5537,0.5044,42.0395,0.368,52.976,3.188,1.884,12.907,0.357,2.207,2.263,1.137,5.004,24.03,0.033,0.189,0.29,0.435,0.58,0.39,44.739,0.5287,57.8981,4.7799,2.1364,13.2499,0.3129,2.309,2.2011,1.3811,6.6142,24.9137,0.0432,0.1295,0.259,0.5934,0.5395,0.615,39.4044
59007,Cloverdale--Langley City,1.4661,48.3663,3.6227,2.4418,14.7761,0.7606,2.2167,2.5619,1.2359,4.5584,16.1821,1.1008,0.2202,1.1559,7.4106,0.05,0.4153,39.8149,1.258,45.629,3.063,2.353,14.077,0.7,2.201,2.546,1.146,3.915,15.639,1.197,0.213,1.105,7.515,0.071,0.264,42.738,1.6591,51.0271,4.1774,2.538,15.4454,0.8197,2.2319,2.5775,1.3332,5.1748,16.7095,0.9974,0.2271,1.2048,7.298,0.0198,0.553,36.9643
59008,Coquitlam--Port Coquitlam,2.1369,47.2444,3.525,2.0821,19.442,1.8721,1.7305,1.7762,1.1826,3.8902,11.7438,1.0776,0.3561,4.6071,1.5342,0.1005,1.2922,41.6465,1.865,44.69,3.226,1.967,18.723,1.809,1.613,1.809,1.119,3.291,11.152,0.979,0.317,4.662,1.576,0.093,1.1,44.718,2.3982,49.6913,3.821,2.1924,20.1342,1.9418,1.8523,1.736,1.2528,4.4743,12.3043,1.1723,0.3937,4.5548,1.5034,0.1074,1.4855,38.6935
59009,Courtenay--Alberni,0.7651,45.1194,7.6698,2.5087,11.9406,0.2504,1.9522,1.1546,1.3355,8.3376,9.9699,0.0464,0.1391,0.0881,0.2968,0.4498,1.2242,51.8804,0.713,41.553,6.927,2.271,11.393,0.276,1.644,0.931,1.245,7.374,9.502,0.038,0.105,0.086,0.304,0.409,0.969,55.806,0.8061,48.5192,8.3869,2.7353,12.4626,0.2264,2.2371,1.3767,1.422,9.2564,10.4157,0.0453,0.1721,0.0906,0.2808,0.48,1.4582,48.1297
59010,Cowichan--Malahat--Langford,0.3852,44.8331,8.1253,2.64,12.414,0.2619,1.3867,1.0169,1.6333,6.5383,10.8166,0.1284,0.1849,0.1746,1.1864,0.9861,1.0426,51.0786,0.291,41.043,7.63,2.633,11.2,0.291,1.239,0.833,1.416,5.444,10.347,0.094,0.177,0.135,1.249,1.01,0.77,55.231,0.4664,48.5349,8.6079,2.6463,13.5861,0.2332,1.531,1.1964,1.8453,7.6143,11.2745,0.1622,0.1926,0.2028,1.1254,0.9632,1.3079,47.0344
59011,Delta,1.2969,44.9231,5.5846,2.8451,14.6426,0.9148,2.1514,0.9098,0.935,5.8912,11.0586,3.026,0.4323,2.0257,10.5459,0.0503,0.5228,37.177,1.326,42.026,5.244,2.622,13.57,0.959,2.153,0.826,0.867,4.999,10.785,3.194,0.418,2.03,10.632,0.051,0.49,39.863,1.2683,47.7507,5.9156,3.0717,15.6758,0.8819,2.1502,0.981,0.9909,6.7578,11.3258,2.8637,0.4459,2.0214,10.4637,0.0595,0.5648,34.5719
59012,Fleetwood--Port Kells,3.5968,42.9507,1.7824,2.1947,17.4158,0.7606,0.7698,2.6438,1.1592,2.3643,13.8603,3.2669,0.1054,3.6838,19.6426,0.0367,0.3528,26.3688,3.534,41.421,1.762,1.901,16.917,0.825,0.668,2.541,1.169,2.115,13.523,3.274,0.093,4.053,19.551,0,0.38,27.676,3.6494,44.4535,1.802,2.4812,17.8937,0.6973,0.8693,2.7348,1.15,2.608,14.199,3.26,0.1177,3.3234,19.732,0.0543,0.326,25.0838
59013,Kamloops--Thompson--Cariboo,0.4976,47.5271,5.7736,2.4193,15.0774,0.3389,2.2949,1.5957,0.8793,6.0395,13.1171,0.2745,0.1759,0.5533,1.0338,0.4461,0.7635,48.7325,0.473,43.526,4.976,2.212,14.446,0.284,2.058,1.386,0.723,5.424,12.009,0.31,0.146,0.654,0.99,0.499,0.706,52.677,0.5215,51.5004,6.5572,2.6246,15.7049,0.3933,2.522,1.8039,1.0345,6.6427,14.2173,0.2394,0.2052,0.4446,1.0687,0.3933,0.8122,44.8149
59014,Kelowna--Lake Country,0.4336,53.3767,4.922,3.5151,15.2966,0.6873,3.1414,1.7391,0.6458,7.0394,16.3945,0.4336,0.286,0.3367,1.2824,0.06,0.798,42.9883,0.406,50.245,4.801,3.235,14.79,0.707,3.037,1.679,0.585,5.914,15.488,0.368,0.311,0.396,1.339,0,0.575,46.284,0.4605,56.3832,5.0289,3.783,15.7819,0.6681,3.2412,1.7967,0.7042,8.1166,17.2535,0.4875,0.2709,0.2709,1.2279,0.0632,1.0022,39.8339
59015,Kootenay--Columbia,0.407,51.3865,5.1912,1.8976,15.6161,0.2839,2.8109,1.2351,1.1688,8.9532,14.2343,0.1325,0.1751,0.0568,0.2792,0.2413,0.8613,46.4556,0.416,48.706,4.837,1.814,14.831,0.302,2.73,1.143,1.001,8.436,13.622,0.132,0.17,0.076,0.227,0.217,0.841,49.225,0.3983,54.0679,5.5376,1.9913,16.3948,0.275,2.9016,1.318,1.3275,9.4728,14.8397,0.1422,0.1896,0.0379,0.3319,0.2655,0.8913,43.6753
59016,Langley--Aldergrove,1.2577,52.3896,4.9273,2.2441,12.6905,0.7546,2.0567,2.7078,1.0604,5.9137,20.0395,0.2811,0.1529,0.5524,3.0925,0.0395,0.4932,41.7411,1.331,49.26,4.393,2.071,12.457,0.77,1.821,2.622,0.881,5.023,19.202,0.31,0.17,0.55,3.232,0.02,0.32,44.817,1.1964,55.4421,5.4372,2.4025,12.9073,0.749,2.2858,2.7916,1.2353,6.7795,20.8443,0.2529,0.1459,0.5641,2.9569,0.0486,0.6711,38.7511
59017,Mission--Matsqui--Fraser Canyon,0.3658,41.1526,4.3674,1.7278,9.1907,0.3715,1.4352,1.4914,0.9118,4.2492,17.4133,1.0243,0.0507,0.4109,17.0588,1.1144,0.4784,38.333,0.247,38.899,3.978,1.64,9.202,0.292,1.292,1.539,0.955,3.618,16.371,0.921,0.045,0.416,17.022,1.135,0.427,40.888,0.4962,43.4194,4.7592,1.8044,9.1801,0.4511,1.5789,1.4436,0.8797,4.872,18.4617,1.1391,0.0677,0.406,17.0971,1.0827,0.5301,35.7618
59018,Nanaimo--Ladysmith,0.7159,43.1945,7.0168,2.0054,10.952,0.3735,1.7475,1.6275,1.3251,7.3592,10.783,0.2624,0.1067,0.2401,0.9471,0.3557,1.1294,53.0482,0.718,39.317,6.007,1.999,10.143,0.345,1.554,1.509,1.218,6.098,10.434,0.245,0.082,0.282,0.963,0.373,1.045,56.975,0.7139,46.9052,7.9916,2.011,11.735,0.3917,1.9326,1.7324,1.4277,8.5662,11.1082,0.2873,0.1219,0.2002,0.9228,0.3308,1.2101,49.2818
59019,New Westminster--Burnaby,2.7533,46.5583,3.2403,1.7279,19.8024,2.964,1.1472,1.3486,1.5733,3.3199,11.4347,2.4536,0.2154,5.1274,5.221,0.0468,0.5994,37.0341,2.347,43.667,3.002,1.739,19.116,3.04,1.007,1.112,1.368,2.85,10.442,2.299,0.2,5.131,5.359,0.038,0.589,40.371,3.1391,49.3583,3.4623,1.7173,20.469,2.8991,1.2741,1.5788,1.7727,3.7854,12.3996,2.5944,0.2401,5.1242,5.078,0.0462,0.6186,33.7827
59020,North Okanagan--Shuswap,0.5363,52.3035,5.9584,3.0489,11.9252,0.3885,2.9222,1.554,1.0599,8.3189,17.1277,0.0549,0.114,0.1394,0.266,0.5405,0.739,45.3106,0.474,48.176,5.45,2.828,11.391,0.397,2.578,1.388,0.759,7.114,16.28,0.06,0.103,0.147,0.31,0.543,0.638,49.547,0.5876,56.2728,6.4383,3.2688,12.4379,0.3724,3.2605,1.713,1.3489,9.4753,17.9494,0.0414,0.1324,0.1324,0.2234,0.5545,0.8358,41.2363
59021,North Vancouver,0.8615,47.1713,6.9842,1.3314,18.1563,1.4282,1.6079,0.6496,1.5019,6.5696,8.9422,0.3455,0.6035,6.3393,0.6127,0.0783,1.4696,42.509,0.668,43.376,6.342,1.202,16.872,1.45,1.412,0.572,1.354,5.513,8.65,0.334,0.639,6.056,0.591,0.095,1.345,46.876,1.0427,50.7174,7.584,1.4526,19.3477,1.4081,1.8002,0.7219,1.6398,7.5573,9.2149,0.3476,0.5704,6.6037,0.6327,0.0624,1.5952,38.4369
59022,Pitt Meadows--Maple Ridge,0.5479,47.9186,5.4144,2.9704,15.5503,1.0098,2.2614,1.5846,1.2247,5.4842,12.4241,0.3706,0.2471,0.5747,1.5309,0.0376,0.7413,48.0314,0.458,45.18,4.624,2.835,15.573,1.189,2.072,1.429,1.014,4.635,11.81,0.403,0.229,0.6,1.418,0.033,0.534,51.134,0.6351,50.5875,6.1819,3.1121,15.5287,0.8468,2.4452,1.7466,1.4184,6.3089,13.02,0.3387,0.254,0.5504,1.6513,0.0318,0.9209,45.0196
59023,Port Moody--Coquitlam,1.5387,50.1567,3.6621,1.8568,22.1178,2.6332,1.5481,0.8606,1.5996,5.0372,10.8414,0.6969,0.3414,3.3768,1.1178,0.0187,0.9588,41.7941,1.492,46.974,3.256,1.651,21.113,2.702,1.417,0.845,1.473,4.476,10.059,0.657,0.394,3.369,1.126,0,0.863,45.116,1.5946,53.3197,4.0656,2.0608,23.1164,2.555,1.6785,0.8765,1.7251,5.6043,11.6281,0.7367,0.2797,3.3849,1.1097,0.0373,1.0537,38.5024
59024,Prince George--Peace River--Northern Rockies,0.1947,46.9538,4.1882,2.6829,14.2125,0.2374,1.9707,2.2556,0.6838,4.4636,16.2638,0.2802,0.076,0.1567,0.3419,0.4606,0.4796,51.0566,0.139,43.466,3.612,2.353,13.976,0.194,1.713,1.926,0.611,3.751,15.338,0.306,0.093,0.176,0.333,0.463,0.408,54.626,0.2534,50.6334,4.7944,3.0306,14.4514,0.2826,2.2413,2.6116,0.7698,5.2134,17.2384,0.2631,0.0682,0.1267,0.3508,0.458,0.5457,47.3007
59025,Richmond Centre,6.7937,37.5637,2.5275,1.9104,15.5943,1.1967,0.8371,0.6064,0.6332,2.7422,11.5052,1.0786,1.9265,2.3504,1.7548,0,0.4454,48.0708,6.324,34.79,2.292,1.651,14.48,1.213,0.753,0.517,0.64,2.528,10.728,1.112,2.078,2.55,1.988,0,0.393,50.753,7.2236,40.0945,2.7435,2.1476,16.6256,1.1817,0.9145,0.6987,0.6268,2.9388,12.2174,1.0584,1.7982,2.1681,1.5516,0,0.4932,45.6227
59026,Esquimalt--Saanich--Sooke,0.9013,43.0026,7.9144,2.5604,13.7483,0.4933,1.2914,1.26,1.2466,5.5648,8.9234,0.2825,0.2332,0.4574,1.417,0.13,0.9865,52.5941,0.796,39.367,6.982,2.224,13.077,0.476,1.18,1.098,1.281,4.768,8.263,0.293,0.174,0.512,1.354,0.073,0.842,56.57,1.0023,46.492,8.8096,2.8838,14.3837,0.5187,1.3891,1.4155,1.2045,6.339,9.5481,0.2813,0.2813,0.4044,1.4683,0.1758,1.1254,48.7691
59027,Saanich--Gulf Islands,1.342,46.907,10.599,2.1845,12.1516,0.382,1.6506,1.0726,1.4939,7.7974,9.5803,0.3624,0.6367,0.6122,1.1804,0.289,1.3175,47.3429,1.336,43.233,9.849,2.035,11.084,0.405,1.306,0.891,1.205,6.914,9.546,0.456,0.577,0.658,1.184,0.375,1.053,51.139,1.357,50.3511,11.302,2.3059,13.1524,0.3606,1.9738,1.2431,1.7556,8.6354,9.6128,0.2657,0.6927,0.5599,1.1767,0.2183,1.5753,43.7844
59028,Skeena--Bulkley Valley,0.5404,53.3898,8.7683,1.6099,17.4308,0.1616,1.454,2.7631,0.5236,7.8046,12.8795,0.1671,0.0947,0.0891,0.9303,0.6852,0.6128,43.5073,0.534,50.065,8.003,1.537,16.768,0.142,1.396,2.638,0.491,7,12.102,0.142,0.055,0.087,0.829,0.698,0.578,46.98,0.524,56.8581,9.5694,1.6746,18.1362,0.1709,1.5265,2.8936,0.5696,8.6352,13.6819,0.1709,0.1367,0.0797,1.0253,0.6721,0.638,39.8838
59029,South Okanagan--West Kootenay,0.4075,51.5955,5.2374,2.2891,14.7873,0.4807,2.7011,1.7809,1.3002,8.1994,14.8148,0.174,0.0366,0.0229,1.8541,0.3937,1.0621,44.449,0.375,48.848,4.525,2.08,14.634,0.534,2.651,1.733,1.218,6.98,14.503,0.197,0.028,0.028,1.939,0.412,0.749,47.424,0.4387,54.2215,5.9271,2.498,14.9342,0.4387,2.7487,1.8175,1.3788,9.3652,15.1133,0.1612,0.0358,0.0269,1.7728,0.376,1.352,41.6062
59030,South Surrey--White Rock,1.4462,52.0905,6.7036,2.5988,15.109,1.1417,2.7619,0.8862,1.3646,7.6388,13.8803,0.5274,0.6524,1.1254,4.2897,0,0.734,39.1236,1.239,48.629,6.206,2.478,14.5,0.906,2.329,0.883,1.239,6.642,13.434,0.574,0.78,1.147,4.6,0,0.47,42.561,1.6329,55.2088,7.1517,2.6974,15.6676,1.3539,3.1521,0.8785,1.4779,8.5469,14.2828,0.4651,0.5477,1.1162,4.0099,0,0.9715,36.0376
59031,Steveston--Richmond East,6.2412,37.4837,2.7461,1.966,16.0503,1.3835,0.775,0.8738,0.5253,2.4601,10.6933,1.7371,1.1338,3.4691,5.7471,0.026,0.4629,43.7042,5.592,35.466,2.484,1.817,15.313,1.366,0.817,0.85,0.462,2.215,10.152,1.699,1.28,3.699,5.936,0,0.419,45.887,6.8399,39.3674,2.9918,2.1255,16.7422,1.4002,0.7354,0.8965,0.5843,2.6896,11.2018,1.7729,0.9973,3.2638,5.5606,0,0.4936,41.6641
