Geo_Code,Prov_Name,FED_Name,GNR,Topic,Characteristic,Total,Male,Female
35065,Ontario,Newmarket--Aurora,21.7,Household characteristics,45 to 54 years,10760,,
35065,Ontario,Newmarket--Aurora,21.7,Household characteristics,55 to 64 years,6970,,
35065,Ontario,Newmarket--Aurora,21.7,Household characteristics,65 to 74 years,3390,,
35065,Ontario,Newmarket--Aurora,21.7,Household characteristics,75 years and over,3050,,
35066,Ontario,Niagara Centre,30.7,Household characteristics,Total number of private households by age group of primary household maintainers,43405,,
35066,Ontario,Niagara Centre,30.7,Household characteristics,Under 25 years,1185,,
35066,Ontario,Niagara Centre,30.7,Household characteristics,25 to 34 years,4910,,
35066,Ontario,Niagara Centre,30.7,Household characteristics,35 to 44 years,6995,,
35066,Ontario,Niagara Centre,30.7,Household characteristics,45 to 54 years,9650,,
35066,Ontario,Niagara Centre,30.7,Household characteristics,55 to 64 years,8515,,
35066,Ontario,Niagara Centre,30.7,Household characteristics,65 to 74 years,5885,,
35066,Ontario,Niagara Centre,30.7,Household characteristics,75 years and over,6255,,
35067,Ontario,Niagara Falls,31.2,Household characteristics,Total number of private households by age group of primary household maintainers,51860,,
35067,Ontario,Niagara Falls,31.2,Household characteristics,Under 25 years,940,,
35067,Ontario,Niagara Falls,31.2,Household characteristics,25 to 34 years,5110,,
35067,Ontario,Niagara Falls,31.2,Household characteristics,35 to 44 years,8400,,
35067,Ontario,Niagara Falls,31.2,Household characteristics,45 to 54 years,11210,,
35067,Ontario,Niagara Falls,31.2,Household characteristics,55 to 64 years,11120,,
35067,Ontario,Niagara Falls,31.2,Household characteristics,65 to 74 years,7710,,
35067,Ontario,Niagara Falls,31.2,Household characteristics,75 years and over,7365,,
35068,Ontario,Niagara West,24.3,Household characteristics,Total number of private households by age group of primary household maintainers,31685,,
35068,Ontario,Niagara West,24.3,Household characteristics,Under 25 years,370,,
35068,Ontario,Niagara West,24.3,Household characteristics,25 to 34 years,3120,,
35068,Ontario,Niagara West,24.3,Household characteristics,35 to 44 years,5190,,
35068,Ontario,Niagara West,24.3,Household characteristics,45 to 54 years,7565,,
35068,Ontario,Niagara West,24.3,Household characteristics,55 to 64 years,6635,,
35068,Ontario,Niagara West,24.3,Household characteristics,65 to 74 years,4745,,
35068,Ontario,Niagara West,24.3,Household characteristics,75 years and over,4055,,
35069,Ontario,Nickel Belt,30.6,Household characteristics,Total number of private households by age group of primary household maintainers,35685,,
35069,Ontario,Nickel Belt,30.6,Household characteristics,Under 25 years,675,,
35069,Ontario,Nickel Belt,30.6,Household characteristics,25 to 34 years,4235,,
35069,Ontario,Nickel Belt,30.6,Household characteristics,35 to 44 years,6430,,
35069,Ontario,Nickel Belt,30.6,Household characteristics,45 to 54 years,8780,,
35069,Ontario,Nickel Belt,30.6,Household characteristics,55 to 64 years,7350,,
35069,Ontario,Nickel Belt,30.6,Household characteristics,65 to 74 years,4825,,
35069,Ontario,Nickel Belt,30.6,Household characteristics,75 years and over,3390,,
35070,Ontario,Nipissing--Timiskaming,30.1,Household characteristics,Total number of private households by age group of primary household maintainers,38640,,
35070,Ontario,Nipissing--Timiskaming,30.1,Household characteristics,Under 25 years,1655,,
35070,Ontario,Nipissing--Timiskaming,30.1,Household characteristics,25 to 34 years,4780,,
35070,Ontario,Nipissing--Timiskaming,30.1,Household characteristics,35 to 44 years,6020,,
35070,Ontario,Nipissing--Timiskaming,30.1,Household characteristics,45 to 54 years,8490,,
35070,Ontario,Nipissing--Timiskaming,30.1,Household characteristics,55 to 64 years,7660,,
35070,Ontario,Nipissing--Timiskaming,30.1,Household characteristics,65 to 74 years,5255,,
35070,Ontario,Nipissing--Timiskaming,30.1,Household characteristics,75 years and over,4785,,
35071,Ontario,Northumberland--Peterborough South,35.5,Household characteristics,Total number of private households by age group of primary household maintainers,42580,,
35071,Ontario,Northumberland--Peterborough South,35.5,Household characteristics,Under 25 years,635,,
35071,Ontario,Northumberland--Peterborough South,35.5,Household characteristics,25 to 34 years,3520,,
35071,Ontario,Northumberland--Peterborough South,35.5,Household characteristics,35 to 44 years,5990,,
35071,Ontario,Northumberland--Peterborough South,35.5,Household characteristics,45 to 54 years,10105,,
35071,Ontario,Northumberland--Peterborough South,35.5,Household characteristics,55 to 64 years,9330,,
35071,Ontario,Northumberland--Peterborough South,35.5,Household characteristics,65 to 74 years,7365,,
35071,Ontario,Northumberland--Peterborough South,35.5,Household characteristics,75 years and over,5635,,
35072,Ontario,Oakville,22.6,Household characteristics,Total number of private households by age group of primary household maintainers,42880,,
35072,Ontario,Oakville,22.6,Household characteristics,Under 25 years,730,,
35072,Ontario,Oakville,22.6,Household characteristics,25 to 34 years,3050,,
35072,Ontario,Oakville,22.6,Household characteristics,35 to 44 years,7965,,
35072,Ontario,Oakville,22.6,Household characteristics,45 to 54 years,11310,,
35072,Ontario,Oakville,22.6,Household characteristics,55 to 64 years,8710,,
35072,Ontario,Oakville,22.6,Household characteristics,65 to 74 years,5820,,
35072,Ontario,Oakville,22.6,Household characteristics,75 years and over,5295,,
35073,Ontario,Oakville North--Burlington,17.9,Household characteristics,Total number of private households by age group of primary household maintainers,37510,,
35073,Ontario,Oakville North--Burlington,17.9,Household characteristics,Under 25 years,235,,
35073,Ontario,Oakville North--Burlington,17.9,Household characteristics,25 to 34 years,5285,,
35073,Ontario,Oakville North--Burlington,17.9,Household characteristics,35 to 44 years,11240,,
35073,Ontario,Oakville North--Burlington,17.9,Household characteristics,45 to 54 years,10755,,
35073,Ontario,Oakville North--Burlington,17.9,Household characteristics,55 to 64 years,5550,,
35073,Ontario,Oakville North--Burlington,17.9,Household characteristics,65 to 74 years,2875,,
35073,Ontario,Oakville North--Burlington,17.9,Household characteristics,75 years and over,1570,,
35074,Ontario,Oshawa,31.3,Household characteristics,Total number of private households by age group of primary household maintainers,51000,,
35074,Ontario,Oshawa,31.3,Household characteristics,Under 25 years,1675,,
35074,Ontario,Oshawa,31.3,Household characteristics,25 to 34 years,6465,,
35074,Ontario,Oshawa,31.3,Household characteristics,35 to 44 years,8455,,
35074,Ontario,Oshawa,31.3,Household characteristics,45 to 54 years,12520,,
35074,Ontario,Oshawa,31.3,Household characteristics,55 to 64 years,9475,,
35074,Ontario,Oshawa,31.3,Household characteristics,65 to 74 years,6400,,
35074,Ontario,Oshawa,31.3,Household characteristics,75 years and over,6000,,
35075,Ontario,Ottawa Centre,20.8,Household characteristics,Total number of private households by age group of primary household maintainers,56865,,
35075,Ontario,Ottawa Centre,20.8,Household characteristics,Under 25 years,4230,,
35075,Ontario,Ottawa Centre,20.8,Household characteristics,25 to 34 years,13250,,
35075,Ontario,Ottawa Centre,20.8,Household characteristics,35 to 44 years,9590,,
35075,Ontario,Ottawa Centre,20.8,Household characteristics,45 to 54 years,10485,,
35075,Ontario,Ottawa Centre,20.8,Household characteristics,55 to 64 years,9335,,
35075,Ontario,Ottawa Centre,20.8,Household characteristics,65 to 74 years,5300,,
35075,Ontario,Ottawa Centre,20.8,Household characteristics,75 years and over,4680,,
35076,Ontario,Orleans,18.5,Household characteristics,Total number of private households by age group of primary household maintainers,41855,,
35076,Ontario,Orleans,18.5,Household characteristics,Under 25 years,570,,
35076,Ontario,Orleans,18.5,Household characteristics,25 to 34 years,5340,,
35076,Ontario,Orleans,18.5,Household characteristics,35 to 44 years,8460,,
35076,Ontario,Orleans,18.5,Household characteristics,45 to 54 years,11815,,
35076,Ontario,Orleans,18.5,Household characteristics,55 to 64 years,9175,,
35076,Ontario,Orleans,18.5,Household characteristics,65 to 74 years,4495,,
35076,Ontario,Orleans,18.5,Household characteristics,75 years and over,2000,,
35077,Ontario,Ottawa South,24.3,Household characteristics,Total number of private households by age group of primary household maintainers,48940,,
35077,Ontario,Ottawa South,24.3,Household characteristics,Under 25 years,2725,,
35077,Ontario,Ottawa South,24.3,Household characteristics,25 to 34 years,7040,,
35077,Ontario,Ottawa South,24.3,Household characteristics,35 to 44 years,8535,,
35077,Ontario,Ottawa South,24.3,Household characteristics,45 to 54 years,10855,,
35077,Ontario,Ottawa South,24.3,Household characteristics,55 to 64 years,8910,,
35077,Ontario,Ottawa South,24.3,Household characteristics,65 to 74 years,5295,,
35077,Ontario,Ottawa South,24.3,Household characteristics,75 years and over,5590,,
35078,Ontario,Ottawa--Vanier,25.1,Household characteristics,Total number of private households by age group of primary household maintainers,51815,,
35078,Ontario,Ottawa--Vanier,25.1,Household characteristics,Under 25 years,3690,,
35078,Ontario,Ottawa--Vanier,25.1,Household characteristics,25 to 34 years,8915,,
35078,Ontario,Ottawa--Vanier,25.1,Household characteristics,35 to 44 years,8020,,
35078,Ontario,Ottawa--Vanier,25.1,Household characteristics,45 to 54 years,10355,,
35078,Ontario,Ottawa--Vanier,25.1,Household characteristics,55 to 64 years,9285,,
35078,Ontario,Ottawa--Vanier,25.1,Household characteristics,65 to 74 years,6170,,
35078,Ontario,Ottawa--Vanier,25.1,Household characteristics,75 years and over,5380,,
35079,Ontario,Ottawa West--Nepean,23.3,Household characteristics,Total number of private households by age group of primary household maintainers,48185,,
35079,Ontario,Ottawa West--Nepean,23.3,Household characteristics,Under 25 years,2745,,
35079,Ontario,Ottawa West--Nepean,23.3,Household characteristics,25 to 34 years,6925,,
35079,Ontario,Ottawa West--Nepean,23.3,Household characteristics,35 to 44 years,7500,,
35079,Ontario,Ottawa West--Nepean,23.3,Household characteristics,45 to 54 years,9900,,
35079,Ontario,Ottawa West--Nepean,23.3,Household characteristics,55 to 64 years,8325,,
35079,Ontario,Ottawa West--Nepean,23.3,Household characteristics,65 to 74 years,5660,,
35079,Ontario,Ottawa West--Nepean,23.3,Household characteristics,75 years and over,7130,,
35080,Ontario,Oxford,28,Household characteristics,Total number of private households by age group of primary household maintainers,42505,,
35080,Ontario,Oxford,28,Household characteristics,Under 25 years,1165,,
35080,Ontario,Oxford,28,Household characteristics,25 to 34 years,5645,,
35080,Ontario,Oxford,28,Household characteristics,35 to 44 years,7280,,
35080,Ontario,Oxford,28,Household characteristics,45 to 54 years,9275,,
35080,Ontario,Oxford,28,Household characteristics,55 to 64 years,7985,,
35080,Ontario,Oxford,28,Household characteristics,65 to 74 years,5685,,
35080,Ontario,Oxford,28,Household characteristics,75 years and over,5465,,
35081,Ontario,Parkdale--High Park,27.3,Household characteristics,Total number of private households by age group of primary household maintainers,48350,,
35081,Ontario,Parkdale--High Park,27.3,Household characteristics,Under 25 years,1715,,
35081,Ontario,Parkdale--High Park,27.3,Household characteristics,25 to 34 years,9865,,
35081,Ontario,Parkdale--High Park,27.3,Household characteristics,35 to 44 years,11085,,
35081,Ontario,Parkdale--High Park,27.3,Household characteristics,45 to 54 years,9770,,
35081,Ontario,Parkdale--High Park,27.3,Household characteristics,55 to 64 years,7560,,
35081,Ontario,Parkdale--High Park,27.3,Household characteristics,65 to 74 years,4320,,
35081,Ontario,Parkdale--High Park,27.3,Household characteristics,75 years and over,4040,,
35082,Ontario,Parry Sound--Muskoka,41.2,Household characteristics,Total number of private households by age group of primary household maintainers,38175,,
35082,Ontario,Parry Sound--Muskoka,41.2,Household characteristics,Under 25 years,670,,
35082,Ontario,Parry Sound--Muskoka,41.2,Household characteristics,25 to 34 years,3080,,
35082,Ontario,Parry Sound--Muskoka,41.2,Household characteristics,35 to 44 years,4645,,
35082,Ontario,Parry Sound--Muskoka,41.2,Household characteristics,45 to 54 years,8090,,
35082,Ontario,Parry Sound--Muskoka,41.2,Household characteristics,55 to 64 years,9165,,
35082,Ontario,Parry Sound--Muskoka,41.2,Household characteristics,65 to 74 years,6750,,
35082,Ontario,Parry Sound--Muskoka,41.2,Household characteristics,75 years and over,5770,,
35083,Ontario,Perth--Wellington,30,Household characteristics,Total number of private households by age group of primary household maintainers,39920,,
35083,Ontario,Perth--Wellington,30,Household characteristics,Under 25 years,1260,,
35083,Ontario,Perth--Wellington,30,Household characteristics,25 to 34 years,5315,,
35083,Ontario,Perth--Wellington,30,Household characteristics,35 to 44 years,6615,,
35083,Ontario,Perth--Wellington,30,Household characteristics,45 to 54 years,8920,,
35083,Ontario,Perth--Wellington,30,Household characteristics,55 to 64 years,7790,,
35083,Ontario,Perth--Wellington,30,Household characteristics,65 to 74 years,5035,,
35083,Ontario,Perth--Wellington,30,Household characteristics,75 years and over,4980,,
35084,Ontario,Peterborough--Kawartha,37.8,Household characteristics,Total number of private households by age group of primary household maintainers,48315,,
35084,Ontario,Peterborough--Kawartha,37.8,Household characteristics,Under 25 years,1865,,
35084,Ontario,Peterborough--Kawartha,37.8,Household characteristics,25 to 34 years,5910,,
35084,Ontario,Peterborough--Kawartha,37.8,Household characteristics,35 to 44 years,6580,,
35084,Ontario,Peterborough--Kawartha,37.8,Household characteristics,45 to 54 years,9710,,
35084,Ontario,Peterborough--Kawartha,37.8,Household characteristics,55 to 64 years,9805,,
35084,Ontario,Peterborough--Kawartha,37.8,Household characteristics,65 to 74 years,6995,,
35084,Ontario,Peterborough--Kawartha,37.8,Household characteristics,75 years and over,7450,,
35085,Ontario,Pickering--Uxbridge,26.2,Household characteristics,Total number of private households by age group of primary household maintainers,36675,,
35085,Ontario,Pickering--Uxbridge,26.2,Household characteristics,Under 25 years,160,,
35085,Ontario,Pickering--Uxbridge,26.2,Household characteristics,25 to 34 years,3050,,
35085,Ontario,Pickering--Uxbridge,26.2,Household characteristics,35 to 44 years,6595,,
35085,Ontario,Pickering--Uxbridge,26.2,Household characteristics,45 to 54 years,11110,,
35085,Ontario,Pickering--Uxbridge,26.2,Household characteristics,55 to 64 years,8300,,
35085,Ontario,Pickering--Uxbridge,26.2,Household characteristics,65 to 74 years,4150,,
35085,Ontario,Pickering--Uxbridge,26.2,Household characteristics,75 years and over,3310,,
35086,Ontario,Renfrew--Nipissing--Pembroke,34,Household characteristics,Total number of private households by age group of primary household maintainers,42335,,
35086,Ontario,Renfrew--Nipissing--Pembroke,34,Household characteristics,Under 25 years,1405,,
35086,Ontario,Renfrew--Nipissing--Pembroke,34,Household characteristics,25 to 34 years,5475,,
35086,Ontario,Renfrew--Nipissing--Pembroke,34,Household characteristics,35 to 44 years,6265,,
35086,Ontario,Renfrew--Nipissing--Pembroke,34,Household characteristics,45 to 54 years,9085,,
35086,Ontario,Renfrew--Nipissing--Pembroke,34,Household characteristics,55 to 64 years,8565,,
35086,Ontario,Renfrew--Nipissing--Pembroke,34,Household characteristics,65 to 74 years,6130,,
35086,Ontario,Renfrew--Nipissing--Pembroke,34,Household characteristics,75 years and over,5405,,
35087,Ontario,Richmond Hill,20.6,Household characteristics,Total number of private households by age group of primary household maintainers,37455,,
35087,Ontario,Richmond Hill,20.6,Household characteristics,Under 25 years,435,,
35087,Ontario,Richmond Hill,20.6,Household characteristics,25 to 34 years,3365,,
35087,Ontario,Richmond Hill,20.6,Household characteristics,35 to 44 years,7115,,
35087,Ontario,Richmond Hill,20.6,Household characteristics,45 to 54 years,9910,,
35087,Ontario,Richmond Hill,20.6,Household characteristics,55 to 64 years,8690,,
35087,Ontario,Richmond Hill,20.6,Household characteristics,65 to 74 years,4435,,
35087,Ontario,Richmond Hill,20.6,Household characteristics,75 years and over,3510,,
35088,Ontario,Carleton,22.1,Household characteristics,Total number of private households by age group of primary household maintainers,30860,,
35088,Ontario,Carleton,22.1,Household characteristics,Under 25 years,290,,
35088,Ontario,Carleton,22.1,Household characteristics,25 to 34 years,3475,,
35088,Ontario,Carleton,22.1,Household characteristics,35 to 44 years,7310,,
35088,Ontario,Carleton,22.1,Household characteristics,45 to 54 years,8555,,
35088,Ontario,Carleton,22.1,Household characteristics,55 to 64 years,5765,,
35088,Ontario,Carleton,22.1,Household characteristics,65 to 74 years,3355,,
35088,Ontario,Carleton,22.1,Household characteristics,75 years and over,2105,,
35089,Ontario,St. Catharines,27,Household characteristics,Total number of private households by age group of primary household maintainers,47745,,
35089,Ontario,St. Catharines,27,Household characteristics,Under 25 years,1905,,
35089,Ontario,St. Catharines,27,Household characteristics,25 to 34 years,5950,,
35089,Ontario,St. Catharines,27,Household characteristics,35 to 44 years,6920,,
35089,Ontario,St. Catharines,27,Household characteristics,45 to 54 years,9815,,
35089,Ontario,St. Catharines,27,Household characteristics,55 to 64 years,9185,,
35089,Ontario,St. Catharines,27,Household characteristics,65 to 74 years,6850,,
35089,Ontario,St. Catharines,27,Household characteristics,75 years and over,7115,,
35090,Ontario,Toronto--St. Paul's,23,Household characteristics,Total number of private households by age group of primary household maintainers,52230,,
35090,Ontario,Toronto--St. Paul's,23,Household characteristics,Under 25 years,2190,,
35090,Ontario,Toronto--St. Paul's,23,Household characteristics,25 to 34 years,11820,,
35090,Ontario,Toronto--St. Paul's,23,Household characteristics,35 to 44 years,9540,,
35090,Ontario,Toronto--St. Paul's,23,Household characteristics,45 to 54 years,8885,,
35090,Ontario,Toronto--St. Paul's,23,Household characteristics,55 to 64 years,8285,,
35090,Ontario,Toronto--St. Paul's,23,Household characteristics,65 to 74 years,5875,,
35090,Ontario,Toronto--St. Paul's,23,Household characteristics,75 years and over,5635,,
35091,Ontario,Sarnia--Lambton,20.3,Household characteristics,Total number of private households by age group of primary household maintainers,44640,,
35091,Ontario,Sarnia--Lambton,20.3,Household characteristics,Under 25 years,1440,,
35091,Ontario,Sarnia--Lambton,20.3,Household characteristics,25 to 34 years,5435,,
35091,Ontario,Sarnia--Lambton,20.3,Household characteristics,35 to 44 years,6350,,
35091,Ontario,Sarnia--Lambton,20.3,Household characteristics,45 to 54 years,9495,,
35091,Ontario,Sarnia--Lambton,20.3,Household characteristics,55 to 64 years,9635,,
35091,Ontario,Sarnia--Lambton,20.3,Household characteristics,65 to 74 years,6330,,
35091,Ontario,Sarnia--Lambton,20.3,Household characteristics,75 years and over,5965,,
35092,Ontario,Sault Ste. Marie,29.8,Household characteristics,Total number of private households by age group of primary household maintainers,35375,,
35092,Ontario,Sault Ste. Marie,29.8,Household characteristics,Under 25 years,880,,
35092,Ontario,Sault Ste. Marie,29.8,Household characteristics,25 to 34 years,4145,,
35092,Ontario,Sault Ste. Marie,29.8,Household characteristics,35 to 44 years,5070,,
35092,Ontario,Sault Ste. Marie,29.8,Household characteristics,45 to 54 years,7750,,
35092,Ontario,Sault Ste. Marie,29.8,Household characteristics,55 to 64 years,7405,,
35092,Ontario,Sault Ste. Marie,29.8,Household characteristics,65 to 74 years,5185,,
35092,Ontario,Sault Ste. Marie,29.8,Household characteristics,75 years and over,4940,,
35093,Ontario,Scarborough--Agincourt,21.7,Household characteristics,Total number of private households by age group of primary household maintainers,34955,,
35093,Ontario,Scarborough--Agincourt,21.7,Household characteristics,Under 25 years,540,,
35093,Ontario,Scarborough--Agincourt,21.7,Household characteristics,25 to 34 years,2555,,
35093,Ontario,Scarborough--Agincourt,21.7,Household characteristics,35 to 44 years,6010,,
35093,Ontario,Scarborough--Agincourt,21.7,Household characteristics,45 to 54 years,8455,,
35093,Ontario,Scarborough--Agincourt,21.7,Household characteristics,55 to 64 years,6765,,
35093,Ontario,Scarborough--Agincourt,21.7,Household characteristics,65 to 74 years,4915,,
35093,Ontario,Scarborough--Agincourt,21.7,Household characteristics,75 years and over,5710,,
35094,Ontario,Scarborough Centre,25.8,Household characteristics,Total number of private households by age group of primary household maintainers,39285,,
35094,Ontario,Scarborough Centre,25.8,Household characteristics,Under 25 years,1035,,
35094,Ontario,Scarborough Centre,25.8,Household characteristics,25 to 34 years,4715,,
35094,Ontario,Scarborough Centre,25.8,Household characteristics,35 to 44 years,7540,,
35094,Ontario,Scarborough Centre,25.8,Household characteristics,45 to 54 years,9420,,
35094,Ontario,Scarborough Centre,25.8,Household characteristics,55 to 64 years,6910,,
35094,Ontario,Scarborough Centre,25.8,Household characteristics,65 to 74 years,4440,,
35094,Ontario,Scarborough Centre,25.8,Household characteristics,75 years and over,5215,,
35095,Ontario,Scarborough--Guildwood,28.3,Household characteristics,Total number of private households by age group of primary household maintainers,35610,,
35095,Ontario,Scarborough--Guildwood,28.3,Household characteristics,Under 25 years,915,,
35095,Ontario,Scarborough--Guildwood,28.3,Household characteristics,25 to 34 years,4780,,
35095,Ontario,Scarborough--Guildwood,28.3,Household characteristics,35 to 44 years,6870,,
35095,Ontario,Scarborough--Guildwood,28.3,Household characteristics,45 to 54 years,8155,,
35095,Ontario,Scarborough--Guildwood,28.3,Household characteristics,55 to 64 years,6430,,
35095,Ontario,Scarborough--Guildwood,28.3,Household characteristics,65 to 74 years,4290,,
35095,Ontario,Scarborough--Guildwood,28.3,Household characteristics,75 years and over,4190,,
35096,Ontario,Scarborough North,24.9,Household characteristics,Total number of private households by age group of primary household maintainers,29390,,
35096,Ontario,Scarborough North,24.9,Household characteristics,Under 25 years,490,,
35096,Ontario,Scarborough North,24.9,Household characteristics,25 to 34 years,2490,,
35096,Ontario,Scarborough North,24.9,Household characteristics,35 to 44 years,5585,,
35096,Ontario,Scarborough North,24.9,Household characteristics,45 to 54 years,7855,,
35096,Ontario,Scarborough North,24.9,Household characteristics,55 to 64 years,6520,,
35096,Ontario,Scarborough North,24.9,Household characteristics,65 to 74 years,3700,,
35096,Ontario,Scarborough North,24.9,Household characteristics,75 years and over,2750,,
35097,Ontario,Scarborough--Rouge Park,28.2,Household characteristics,Total number of private households by age group of primary household maintainers,31635,,
35097,Ontario,Scarborough--Rouge Park,28.2,Household characteristics,Under 25 years,250,,
35097,Ontario,Scarborough--Rouge Park,28.2,Household characteristics,25 to 34 years,2555,,
35097,Ontario,Scarborough--Rouge Park,28.2,Household characteristics,35 to 44 years,5685,,
35097,Ontario,Scarborough--Rouge Park,28.2,Household characteristics,45 to 54 years,8525,,
35097,Ontario,Scarborough--Rouge Park,28.2,Household characteristics,55 to 64 years,7800,,
35097,Ontario,Scarborough--Rouge Park,28.2,Household characteristics,65 to 74 years,4340,,
35097,Ontario,Scarborough--Rouge Park,28.2,Household characteristics,75 years and over,2480,,
35098,Ontario,Scarborough Southwest,28.1,Household characteristics,Total number of private households by age group of primary household maintainers,40745,,
35098,Ontario,Scarborough Southwest,28.1,Household characteristics,Under 25 years,925,,
35098,Ontario,Scarborough Southwest,28.1,Household characteristics,25 to 34 years,4970,,
35098,Ontario,Scarborough Southwest,28.1,Household characteristics,35 to 44 years,8185,,
35098,Ontario,Scarborough Southwest,28.1,Household characteristics,45 to 54 years,10385,,
35098,Ontario,Scarborough Southwest,28.1,Household characteristics,55 to 64 years,7870,,
35098,Ontario,Scarborough Southwest,28.1,Household characteristics,65 to 74 years,4335,,
35098,Ontario,Scarborough Southwest,28.1,Household characteristics,75 years and over,4080,,
35099,Ontario,Simcoe--Grey,34.7,Household characteristics,Total number of private households by age group of primary household maintainers,45095,,
35099,Ontario,Simcoe--Grey,34.7,Household characteristics,Under 25 years,680,,
35099,Ontario,Simcoe--Grey,34.7,Household characteristics,25 to 34 years,4160,,
35099,Ontario,Simcoe--Grey,34.7,Household characteristics,35 to 44 years,7560,,
35099,Ontario,Simcoe--Grey,34.7,Household characteristics,45 to 54 years,10680,,
35099,Ontario,Simcoe--Grey,34.7,Household characteristics,55 to 64 years,9020,,
35099,Ontario,Simcoe--Grey,34.7,Household characteristics,65 to 74 years,7295,,
35099,Ontario,Simcoe--Grey,34.7,Household characteristics,75 years and over,5705,,
35100,Ontario,Simcoe North,34.2,Household characteristics,Total number of private households by age group of primary household maintainers,44695,,
35100,Ontario,Simcoe North,34.2,Household characteristics,Under 25 years,1020,,
35100,Ontario,Simcoe North,34.2,Household characteristics,25 to 34 years,3930,,
35100,Ontario,Simcoe North,34.2,Household characteristics,35 to 44 years,6315,,
35100,Ontario,Simcoe North,34.2,Household characteristics,45 to 54 years,10315,,
35100,Ontario,Simcoe North,34.2,Household characteristics,55 to 64 years,9775,,
35100,Ontario,Simcoe North,34.2,Household characteristics,65 to 74 years,6970,,
35100,Ontario,Simcoe North,34.2,Household characteristics,75 years and over,6375,,
35101,Ontario,Spadina--Fort York,29.1,Household characteristics,Total number of private households by age group of primary household maintainers,47200,,
35101,Ontario,Spadina--Fort York,29.1,Household characteristics,Under 25 years,3220,,
35101,Ontario,Spadina--Fort York,29.1,Household characteristics,25 to 34 years,19620,,
35101,Ontario,Spadina--Fort York,29.1,Household characteristics,35 to 44 years,10230,,
35101,Ontario,Spadina--Fort York,29.1,Household characteristics,45 to 54 years,5625,,
35101,Ontario,Spadina--Fort York,29.1,Household characteristics,55 to 64 years,4040,,
35101,Ontario,Spadina--Fort York,29.1,Household characteristics,65 to 74 years,2465,,
35101,Ontario,Spadina--Fort York,29.1,Household characteristics,75 years and over,2010,,
35102,Ontario,Stormont--Dundas--South Glengarry,32.6,Household characteristics,Total number of private households by age group of primary household maintainers,41740,,
35102,Ontario,Stormont--Dundas--South Glengarry,32.6,Household characteristics,Under 25 years,1180,,
35102,Ontario,Stormont--Dundas--South Glengarry,32.6,Household characteristics,25 to 34 years,4540,,
35102,Ontario,Stormont--Dundas--South Glengarry,32.6,Household characteristics,35 to 44 years,6265,,
35102,Ontario,Stormont--Dundas--South Glengarry,32.6,Household characteristics,45 to 54 years,9460,,
35102,Ontario,Stormont--Dundas--South Glengarry,32.6,Household characteristics,55 to 64 years,8925,,
35102,Ontario,Stormont--Dundas--South Glengarry,32.6,Household characteristics,65 to 74 years,6275,,
35102,Ontario,Stormont--Dundas--South Glengarry,32.6,Household characteristics,75 years and over,5085,,
35103,Ontario,Sudbury,28.1,Household characteristics,Total number of private households by age group of primary household maintainers,41575,,
35103,Ontario,Sudbury,28.1,Household characteristics,Under 25 years,2205,,
35103,Ontario,Sudbury,28.1,Household characteristics,25 to 34 years,5970,,
35103,Ontario,Sudbury,28.1,Household characteristics,35 to 44 years,6180,,
35103,Ontario,Sudbury,28.1,Household characteristics,45 to 54 years,8610,,
35103,Ontario,Sudbury,28.1,Household characteristics,55 to 64 years,7640,,
35103,Ontario,Sudbury,28.1,Household characteristics,65 to 74 years,5480,,
35103,Ontario,Sudbury,28.1,Household characteristics,75 years and over,5480,,
35104,Ontario,Thornhill,23.4,Household characteristics,Total number of private households by age group of primary household maintainers,36075,,
35104,Ontario,Thornhill,23.4,Household characteristics,Under 25 years,270,,
35104,Ontario,Thornhill,23.4,Household characteristics,25 to 34 years,2875,,
35104,Ontario,Thornhill,23.4,Household characteristics,35 to 44 years,6885,,
35104,Ontario,Thornhill,23.4,Household characteristics,45 to 54 years,9645,,
35104,Ontario,Thornhill,23.4,Household characteristics,55 to 64 years,8305,,
35104,Ontario,Thornhill,23.4,Household characteristics,65 to 74 years,4310,,
35104,Ontario,Thornhill,23.4,Household characteristics,75 years and over,3785,,
35105,Ontario,Thunder Bay--Rainy River,27.5,Household characteristics,Total number of private households by age group of primary household maintainers,34950,,
35105,Ontario,Thunder Bay--Rainy River,27.5,Household characteristics,Under 25 years,960,,
35105,Ontario,Thunder Bay--Rainy River,27.5,Household characteristics,25 to 34 years,4025,,
35105,Ontario,Thunder Bay--Rainy River,27.5,Household characteristics,35 to 44 years,5615,,
35105,Ontario,Thunder Bay--Rainy River,27.5,Household characteristics,45 to 54 years,8195,,
35105,Ontario,Thunder Bay--Rainy River,27.5,Household characteristics,55 to 64 years,7135,,
35105,Ontario,Thunder Bay--Rainy River,27.5,Household characteristics,65 to 74 years,4610,,
35105,Ontario,Thunder Bay--Rainy River,27.5,Household characteristics,75 years and over,4420,,
35106,Ontario,Thunder Bay--Superior North,30,Household characteristics,Total number of private households by age group of primary household maintainers,35505,,
35106,Ontario,Thunder Bay--Superior North,30,Household characteristics,Under 25 years,1320,,
35106,Ontario,Thunder Bay--Superior North,30,Household characteristics,25 to 34 years,4280,,
35106,Ontario,Thunder Bay--Superior North,30,Household characteristics,35 to 44 years,5455,,
35106,Ontario,Thunder Bay--Superior North,30,Household characteristics,45 to 54 years,7970,,
