Geo_Code,Prov_Name,FED_Name,GNR,Topic,Characteristic,Total,Male,Female
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$15,000 to $19,999",7265,2520,4745
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$20,000 to $29,999",12980,5685,7300
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$30,000 to $39,999",10745,5220,5525
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$40,000 to $49,999",7145,4040,3105
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$50,000 to $59,999",4655,2405,2245
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$60,000 to $79,999",4320,2575,1745
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$80,000 to $99,999",1555,1260,295
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Income of individuals in 2010,"$100,000 and over",1230,1055,170
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,Total income in 2010 of population aged 15 years and over,29335,14375,14955
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"Under $5,000",2360,1270,1095
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$5,000 to $9,999",2290,795,1500
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$10,000 to $14,999",2405,1040,1365
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$15,000 to $19,999",2910,1190,1720
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$20,000 to $29,999",5190,2345,2845
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$30,000 to $39,999",4535,2280,2250
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$40,000 to $49,999",2880,1510,1370
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$50,000 to $59,999",2120,1220,900
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$60,000 to $79,999",2115,1200,920
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$80,000 to $99,999",815,585,225
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$100,000 and over",695,560,135
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$100,000 to $124,999",360,280,80
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$125,000 and over",335,280,50
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,After-tax income in 2010 of population 15 years and over,29330,14375,14955
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"Under $5,000",2475,1300,1175
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$5,000 to $9,999",2345,800,1545
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$10,000 to $14,999",2490,1080,1415
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$15,000 to $19,999",3735,1620,2120
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$20,000 to $29,999",6005,2890,3110
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$30,000 to $39,999",4860,2365,2495
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$40,000 to $49,999",2895,1650,1240
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$50,000 to $59,999",1600,870,730
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$60,000 to $79,999",1330,910,420
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$80,000 to $99,999",340,255,80
11001,Prince Edward Island,Cardigan,36.5,Income of individuals in 2010,"$100,000 and over",285,265,25
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,Total income in 2010 of population aged 15 years and over,28490,13120,15375
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"Under $5,000",2415,1115,1300
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$5,000 to $9,999",2285,1010,1275
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$10,000 to $14,999",3040,1170,1870
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$15,000 to $19,999",2710,985,1720
