Geo_Code,Prov_Name,FED_Name,GNR,Topic,Characteristic,Total,Male,Female
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,"Total population aged 25 to 64 years by highest certificate, diploma or degree",47885,22585,25300
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,"No certificate, diploma or degree",5510,2865,2640
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,High school diploma or equivalent,10530,5080,5455
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,"Postsecondary certificate, diploma or degree",31840,14640,17200
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,Apprenticeship or trades certificate or diploma,5905,3725,2180
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,"College, CEGEP or other non-university certificate or diploma",13415,5420,7995
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,University certificate or diploma below bachelor level,2160,910,1250
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,"University certificate, diploma or degree at bachelor level or above",10360,4590,5775
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,Bachelor's degree,7245,3170,4070
10007,Newfoundland and Labrador,St. John's South--Mount Pearl,29.5,Education,"University certificate, diploma or degree above bachelor level",3120,1415,1705
11001,Prince Edward Island,Cardigan,36.5,Education,"Total population aged 15 years and over by highest certificate, diploma or degree",29330,14375,14955
11001,Prince Edward Island,Cardigan,36.5,Education,"No certificate, diploma or degree",6230,3480,2750
11001,Prince Edward Island,Cardigan,36.5,Education,High school diploma or equivalent,7240,3655,3585
11001,Prince Edward Island,Cardigan,36.5,Education,"Postsecondary certificate, diploma or degree",15860,7240,8615
11001,Prince Edward Island,Cardigan,36.5,Education,Apprenticeship or trades certificate or diploma,3705,2575,1135
11001,Prince Edward Island,Cardigan,36.5,Education,"College, CEGEP or other non-university certificate or diploma",6375,2260,4110
11001,Prince Edward Island,Cardigan,36.5,Education,University certificate or diploma below bachelor level,1035,320,720
11001,Prince Edward Island,Cardigan,36.5,Education,"University certificate, diploma or degree at bachelor level or above",4745,2090,2655
11001,Prince Edward Island,Cardigan,36.5,Education,Bachelor's degree,3435,1450,1985
11001,Prince Edward Island,Cardigan,36.5,Education,"University certificate, diploma or degree above bachelor level",1305,635,670
11001,Prince Edward Island,Cardigan,36.5,Education,"Total population aged 25 to 64 years by highest certificate, diploma or degree",19435,9395,10045
11001,Prince Edward Island,Cardigan,36.5,Education,"No certificate, diploma or degree",2620,1540,1070
11001,Prince Edward Island,Cardigan,36.5,Education,High school diploma or equivalent,4405,2365,2035
11001,Prince Edward Island,Cardigan,36.5,Education,"Postsecondary certificate, diploma or degree",12415,5480,6935
11001,Prince Edward Island,Cardigan,36.5,Education,Apprenticeship or trades certificate or diploma,2715,1810,900
11001,Prince Edward Island,Cardigan,36.5,Education,"College, CEGEP or other non-university certificate or diploma",5270,1895,3375
11001,Prince Edward Island,Cardigan,36.5,Education,University certificate or diploma below bachelor level,710,210,500
11001,Prince Edward Island,Cardigan,36.5,Education,"University certificate, diploma or degree at bachelor level or above",3720,1565,2160
11001,Prince Edward Island,Cardigan,36.5,Education,Bachelor's degree,2710,1145,1560
11001,Prince Edward Island,Cardigan,36.5,Education,"University certificate, diploma or degree above bachelor level",1015,420,595
11002,Prince Edward Island,Charlottetown,24.3,Education,"Total population aged 15 years and over by highest certificate, diploma or degree",28495,13115,15380
11002,Prince Edward Island,Charlottetown,24.3,Education,"No certificate, diploma or degree",4575,2350,2225
11002,Prince Edward Island,Charlottetown,24.3,Education,High school diploma or equivalent,7325,3710,3620
11002,Prince Edward Island,Charlottetown,24.3,Education,"Postsecondary certificate, diploma or degree",16590,7060,9530
11002,Prince Edward Island,Charlottetown,24.3,Education,Apprenticeship or trades certificate or diploma,2115,1260,850
11002,Prince Edward Island,Charlottetown,24.3,Education,"College, CEGEP or other non-university certificate or diploma",6130,2150,3980
11002,Prince Edward Island,Charlottetown,24.3,Education,University certificate or diploma below bachelor level,1290,335,955
11002,Prince Edward Island,Charlottetown,24.3,Education,"University certificate, diploma or degree at bachelor level or above",7060,3310,3745
11002,Prince Edward Island,Charlottetown,24.3,Education,Bachelor's degree,4585,2065,2520
11002,Prince Edward Island,Charlottetown,24.3,Education,"University certificate, diploma or degree above bachelor level",2475,1250,1225
11002,Prince Edward Island,Charlottetown,24.3,Education,"Total population aged 25 to 64 years by highest certificate, diploma or degree",18145,8495,9645
11002,Prince Edward Island,Charlottetown,24.3,Education,"No certificate, diploma or degree",1645,980,670
11002,Prince Edward Island,Charlottetown,24.3,Education,High school diploma or equivalent,4120,2170,1950
11002,Prince Edward Island,Charlottetown,24.3,Education,"Postsecondary certificate, diploma or degree",12380,5350,7025
11002,Prince Edward Island,Charlottetown,24.3,Education,Apprenticeship or trades certificate or diploma,1365,850,515
11002,Prince Edward Island,Charlottetown,24.3,Education,"College, CEGEP or other non-university certificate or diploma",4350,1600,2750
11002,Prince Edward Island,Charlottetown,24.3,Education,University certificate or diploma below bachelor level,935,260,675
11002,Prince Edward Island,Charlottetown,24.3,Education,"University certificate, diploma or degree at bachelor level or above",5725,2650,3080
11002,Prince Edward Island,Charlottetown,24.3,Education,Bachelor's degree,3660,1685,1975
11002,Prince Edward Island,Charlottetown,24.3,Education,"University certificate, diploma or degree above bachelor level",2065,960,1110
11003,Prince Edward Island,Egmont,38.6,Education,"Total population aged 15 years and over by highest certificate, diploma or degree",27865,13490,14375
11003,Prince Edward Island,Egmont,38.6,Education,"No certificate, diploma or degree",8580,4945,3635
11003,Prince Edward Island,Egmont,38.6,Education,High school diploma or equivalent,7785,3380,4405
11003,Prince Edward Island,Egmont,38.6,Education,"Postsecondary certificate, diploma or degree",11495,5165,6330
11003,Prince Edward Island,Egmont,38.6,Education,Apprenticeship or trades certificate or diploma,2960,1925,1035
11003,Prince Edward Island,Egmont,38.6,Education,"College, CEGEP or other non-university certificate or diploma",4790,1660,3130
11003,Prince Edward Island,Egmont,38.6,Education,University certificate or diploma below bachelor level,580,210,370
11003,Prince Edward Island,Egmont,38.6,Education,"University certificate, diploma or degree at bachelor level or above",3165,1370,1790
11003,Prince Edward Island,Egmont,38.6,Education,Bachelor's degree,2100,950,1150
11003,Prince Edward Island,Egmont,38.6,Education,"University certificate, diploma or degree above bachelor level",1060,415,645
11003,Prince Edward Island,Egmont,38.6,Education,"Total population aged 25 to 64 years by highest certificate, diploma or degree",18105,8695,9415
11003,Prince Edward Island,Egmont,38.6,Education,"No certificate, diploma or degree",4065,2615,1450
11003,Prince Edward Island,Egmont,38.6,Education,High school diploma or equivalent,5075,2085,2990
11003,Prince Edward Island,Egmont,38.6,Education,"Postsecondary certificate, diploma or degree",8970,3995,4975
11003,Prince Edward Island,Egmont,38.6,Education,Apprenticeship or trades certificate or diploma,2215,1440,775
11003,Prince Edward Island,Egmont,38.6,Education,"College, CEGEP or other non-university certificate or diploma",3815,1300,2515
11003,Prince Edward Island,Egmont,38.6,Education,University certificate or diploma below bachelor level,390,185,200
11003,Prince Edward Island,Egmont,38.6,Education,"University certificate, diploma or degree at bachelor level or above",2545,1065,1480
